type,properties/age_pnsr_se_nts_dta_rgdn_pc_cvrge_100_jne_2020_ple_rcvng_pns,properties/yng_ple_agd_16_21_rcvng_unmplyt_bnft_jne_2020_to_yrs_yth_alwnce,properties/ple_rcvng_unmplyt_bnft_shrt_trm_jne_2017_pc_nwstr_alwnce_yth,properties/ple_rcvng_unmplyt_bnft_shrt_trm_jne_2017_nwstr_alwnce_yth_ls_6,properties/chldrn_lw_incme_wlfre_dpnt_fmls_se_nts_dta_rgdn_pc_cvrge_100__1,properties/age_pnsr_se_nts_dta_rgdn_pc_cvrge_100_jne_2020_prsn_agd_65_yrs,properties/chldrn_lw_incme_wlfre_dpnt_fmls_se_nts_dta_rgdn_pc_cvrge_100_jn,properties/chldrn_lw_incme_wlfre_dpnt_fmls_se_nts_dta_rgdn_pc_cvrge_100__0,properties/jbskr_unmplymnt_bnfcrs_jne_2020_prsns_agd_22_64_yrs,properties/dsblty_spprt_pnsnrs_jne_2020_pple_rcvng_pnsn,properties/seniors_health_card_holders_june_2020_persons_aged_65_years,properties/people_receiving_unemployment_benefit_june_2020_pc_an,properties/jbskr_unmplymnt_bnfcrs_jne_2020_pc_pple_rcvng_pymnt,properties/pple_rcvng_unmplymnt_bnft_jne_2020_prsns_agd_16_64_yrs,properties/dsblty_spprt_pnsnrs_jne_2020_prsns_agd_16_64_yrs,properties/pple_rcvng_unmplymnt_bnft_lng_trm_jne_2017_prsns_agd_16_64_yrs,properties/disability_support_pensioners_june_2020_pc,properties/health_care_card_holders_june_2020_persons_0_to_64_years,properties/pha_name,properties/yng_pple_agd_16_21_rcvng_unmplymnt_bnft_jne_2020_pc_yth_allwnce,properties/pnsnr_cncssn_crd_hldrs_jne_2020_prsns_agd_15_yrs,properties/seniors_health_card_holders_june_2020_pc,properties/fmle_sle_prnt_pnsnrs_jne_2020_fmls_agd_15_54_yrs,properties/pha_code,properties/people_receiving_unemployment_benefit_june_2020_an,properties/low_income_welfare_dependent_families_children_june_2017_total,properties/jbskr_unmplymnt_bnfcrs_jne_2020_pple_agd_22_64_rcvng_pymnt,properties/pensioner_concession_card_holders_june_2020_pc,properties/pple_rcvng_unmplymnt_bnft_shrt_trm_jne_2017_prsns_agd_16_64_yrs,properties/health_care_card_holders_june_2020_pc_health_care_card_holders,properties/seniors_health_card_holders_june_2020,properties/low_income_welfare_dependent_families_children_june_2017_with,properties/pensioner_concession_card_holders_june_2020,properties/lw_incme_wlfre_dpndnt_fmls_chldrn_jne_2017_pc_wth,properties/age_pnsnrs_se_nts_dta_rgrdng_pc_cvrge_100_jne_2020,properties/ple_rcvng_unmplyt_bnft_lng_trm_jne_2017_pc_nwstr_alwnce_yth,properties/female_sole_parent_pensioners_june_2020_pc,properties/ple_rcvng_unmplyt_bnft_lng_trm_jne_2017_nwstr_alwnce_yth_lngr_6,properties/yng_pple_agd_16_21_rcvng_unmplymnt_bnft_jne_2020_prsns_to_yrs,properties/fmle_sle_prnt_pnsnrs_jne_2020_fmls_rcvng_prntng_pymnt_sngle,properties/health_care_card_holders_june_2020_health_care_card_holders,id
Feature,2052,65,0.797881010074023,73,24.2483831669167,2803.06813608956,724,2985.76608187134,8752.47438609753,412,2803.06813608956,10.2732820688442,10.5684399541834,9636.64769803585,9636.64769803585,9149.23391812866,4.27534566905433,12779.0033256702,Altona North,7.35149988382982,12779.0033256702,6.49288533720412,4249.272880769,20153,990,3639,925,25.1897579018055,9149.23391812866,12.262302153504,182,392,3219,10.7721901621325,73.2054984172684,5.39935916406256,3.05934694352869,494,884.173311938322,130,1567,phidu_income_support_pha_2017_20.352
Feature,362,18,0.812617879754162,15,18.890702324747,817.669781726292,123,651.11396011396,1655.33739249073,120,817.669781726292,10.5783221362821,10.4510416296277,1805.57934934593,1805.57934934593,1845.88603988604,6.64606626363276,2453.63946343438,Ararat Region,11.980674624298,2453.63946343438,10.8845895970498,645.031049292001,20250,191,815,173,26.7357943078479,1845.88603988604,10.1074344334547,89,63,656,7.73006134969325,44.2721509453038,5.36327800637747,2.48050074760927,99,150.241956855202,16,248,phidu_income_support_pha_2017_20.353
Feature,3396,192,1.13606660933227,136,28.9227122358823,4970.9785901883,944,3263.87094094464,10461.391793239,1348,4970.9785901883,12.5504278589081,12.0347275475684,11561.3588342337,11561.3588342337,11971.1290590554,11.6595291204742,14803.3186880335,Ararat/ St Arnaud/ Stawell,17.4550684560853,14803.3186880335,8.06682211006686,4132.88340569276,20251,1451,4939,1259,40.9435217043562,11971.1290590554,12.6187920382342,401,491,6061,9.94128366066005,68.316528393484,6.70780505363096,5.97645700964549,803,1099.96704099469,247,1868,phidu_income_support_pha_2017_20.354
Feature,4198,252,1.21811173234062,315,33.9004048165242,5881.63050171438,2445,7212.30325488096,23993.1328141129,1235,5881.63050171438,13.7919416451317,14.2290714032636,26580.7389149884,26580.7389149884,25859.696745119,4.64622147619684,33684.0489517597,Ardeer - Albion/ Sunshine/ Sunshine West,9.73873109646571,33684.0489517597,4.79458884603177,10669.9687157825,20142,3666,9021,3414,23.643238410577,25859.696745119,15.6038248475631,282,1325,7964,14.6879503381,71.3747658710686,7.57549486874689,3.58014170589802,1959,2587.60610087544,382,5256,phidu_income_support_pha_2017_20.355
Feature,992,32,0.374832971129371,59,6.0149774469032,5627.58170791817,185,3075.65575487315,14629.0268194768,220,5627.58170791817,5.16599812895026,5.48908693591908,16163.3817736143,16163.3817736143,15740.3442451269,1.361101303436,19311.3797220462,Armadale/ Toorak,2.08556696178487,19311.3797220462,10.9105479381327,7070.48317020485,20020,835,5524,803,7.76226257044033,15740.3442451269,7.26514635512194,614,125,1499,2.26285300506879,17.6274650726835,1.27062024111651,0.537445590142025,200,1534.35495413745,38,1403,phidu_income_support_pha_2017_20.356
Feature,982,71,0.588180356603882,66,17.6258216217591,1960.57345082048,530,3006.95202398801,10719.1134731171,414,1960.57345082048,8.73063000049726,8.84401496800574,11671.5517659317,11671.5517659317,11221.047976012,3.54708618273392,14731.8817696646,Ascot Vale,7.45455118044318,14731.8817696646,10.9151738186826,5170.60207893516,20005,1019,3690,948,13.3859341992594,11221.047976012,10.8743745371266,214,311,1972,8.42818428184282,50.0873864016184,4.42917632169893,2.43685354387102,497,952.438292814552,126,1602,phidu_income_support_pha_2017_20.357
Feature,507,14,0.270017922068674,14,6.56917375864983,1075.05353616901,122,1857.15897435897,4494.56337649822,192,1075.05353616901,4.63978905676884,5.16179171514441,5301.96517535897,5301.96517535897,5184.84102564103,3.6212987760147,7234.85271536237,Ashburton,1.73395699882688,7234.85271536237,18.7897619238418,2222.56786913314,20026,246,2046,232,11.8177941367695,5184.84102564103,6.95245666759654,202,79,855,3.86119257086999,47.1604420563752,1.77440348787985,0.854867033032855,92,807.401798860744,19,503,phidu_income_support_pha_2017_20.358
Feature,3825,127,0.515709274421943,152,13.1682918269928,6248.05460268094,995,7556.02938537871,27956.3601075545,1080,6248.05460268094,6.64008100155778,7.03238902502452,31520.6998153935,31520.6998153935,29473.9706146213,3.42631986702456,39105.9042201107,Ashwood - Chadstone/ Oakleigh - Huntingdale,3.56307227733352,39105.9042201107,9.47494920652554,13693.3253999223,20137,2093,10085,1966,15.8262546882044,29473.9706146213,10.0291761006847,592,587,6189,5.82052553296976,61.2190552617571,2.38176257002766,1.19766379027939,702,3564.33970783894,164,3922,phidu_income_support_pha_2017_20.359
Feature,2476,98,1.02081728384179,78,28.628575677739,3724.75851552007,635,2218.06354304159,6717.79955491918,872,3724.75851552007,14.6824701572121,14.9007125297004,7485.11652489324,7485.11652489324,7640.93645695841,11.6497852384795,9610.10490993983,Avoca/ Beaufort/ Maryborough Region,12.7717753985438,9610.10490993983,5.87957579229595,2519.88676389809,20192,1099,3339,1001,45.8267629882468,7640.93645695841,14.7344905520794,219,329,4404,9.85324947589099,66.4741080444053,8.04875166106027,5.11927765358972,615,767.31696997407,129,1416,phidu_income_support_pha_2017_20.360
Feature,2372,146,0.81335150404191,111,21.1620000290984,3631.9514892043,1028,4857.76390977444,13029.401067222,631,3631.9514892043,8.81693188278101,8.82619234811222,14698.9907286345,14698.9907286345,13647.2360902256,4.29281174231082,19962.645249374,Bacchus Marsh,8.74466363648192,19962.645249374,7.95715473786008,6303.79665128042,20160,1296,5479,1150,20.4481918553755,13647.2360902256,11.0306022698523,289,531,4082,9.69154955283811,65.309242346727,4.43313207157978,4.15622543831237,605,1669.58966141249,262,2202,phidu_income_support_pha_2017_20.361
Feature,1258,55,0.714938509252461,53,16.6547653328411,2273.43585523693,414,2485.77504231564,6607.74224001151,326,2273.43585523693,8.09706415003515,8.4143718051422,7545.94490890068,7545.94490890068,7413.22495768436,4.32020116679453,10073.5224091211,Bacchus Marsh Region/ Gordon,5.86227281415854,10073.5224091211,7.91753150128975,2847.20117098215,20189,611,3101,556,20.5588464083309,7413.22495768436,9.72847391606193,180,227,2071,7.3202192841019,55.3347479367917,3.95239590964097,3.09075455913936,293,938.202668889176,88,980,phidu_income_support_pha_2017_20.362
Feature,5154,252,1.4567206192822,207,36.7497691597415,7333.67127210263,1592,4332,12357.2125286233,1462,7333.67127210263,15.2115813605125,15.0600306961568,13890.7320016386,13890.7320016386,14210,10.5250032887218,18747.2078211022,Bairnsdale/ Lake King/ Lakes Entrance,16.4327877431189,18747.2078211022,9.29957145194571,5445.11026213139,20239,2113,6335,1861,45.6441304841572,14210,15.6396623325405,682,838,8557,13.2280978689818,70.2785795649973,8.92329345531316,7.32767530484899,1268,1533.5194730153,399,2932,phidu_income_support_pha_2017_20.363
Feature,1405,76,0.804701847203852,61,13.8052214795379,2484.35447399909,306,2216.55263157895,6502.59392097052,466,0,10.2445307444069,10.7341779062812,7555.25088762678,7555.25088762678,7580.44736842105,6.16789577118038,9731.23814656741,Ballarat,7.21982586990446,9731.23814656741,0,3021.01677121466,20185,774,2861,698,24.6833955127003,7580.44736842105,12.9788212042217,377,194,2402,6.78084585809158,56.5539263701914,5.97590060300566,2.87982512473838,453,1052.65696665626,87,1263,phidu_income_support_pha_2017_20.364
Feature,3013,194,0.87521699147266,131,24.0633004274206,4385.60629265431,1145,4758.28327645051,13625.8881185555,1149,4385.60629265431,10.5233303872378,10.4433559678373,15365.8579603376,15365.8579603376,14967.7167235495,7.4776169541968,20246.4528871074,Ballarat - North,11.1496185359921,20246.4528871074,8.59630287906732,6530.01974501743,20186,1617,5855,1423,27.1800696679279,14967.7167235495,12.515772585595,377,621,5503,10.6063193851409,68.7020174393364,5.89936338526991,4.08880846346181,883,1739.96984178202,267,2534,phidu_income_support_pha_2017_20.365
Feature,4365,439,1.17923396621852,245,36.6119680076406,5686.85108085317,2383,6508.80061815494,19607.6055221007,2059,5686.85108085317,12.8545291354718,12.3727499375971,22287.8642212891,22287.8642212891,20776.1993818451,9.23821134029193,29147.7782492315,Ballarat - South/ Delacombe,16.3790159559195,29147.7782492315,5.59184679673891,9787.85391626759,20187,2865,7809,2426,30.9972167440866,20776.1993818451,14.910227334787,318,1305,9035,16.7114867460622,76.7560102759916,7.74443857814533,7.28453863430656,1609,2680.25869918848,713,4346,phidu_income_support_pha_2017_20.366
Feature,2186,58,0.304389311701765,74,6.68673774007366,7272.95183455804,488,7298.02811130775,20400.4052178147,383,7272.95183455804,4.50718606532469,5.11754540585461,24449.8448483869,24449.8448483869,24310.9718886922,1.56647210800305,31706.1277203609,Balwyn/ Balwyn North,1.4322969420785,31706.1277203609,18.671923462319,10479.2956902411,20027,1102,9713,1044,9.89398651158998,24310.9718886922,7.85337150585242,1358,313,3137,3.2224853289406,30.0565719356622,1.27925778296282,0.563014936728468,311,4049.43963057215,59,2490,phidu_income_support_pha_2017_20.367
Feature,1775,95,0.537395958728103,66,12.4380387515594,3241.76923250175,591,4751.55297233582,11407.0396360031,500,3241.76923250175,6.70074905348907,6.84664930535524,13073.1652984955,13073.1652984955,12281.4470276642,3.82462845518783,17935.1299660589,Bannockburn/ Golden Plains - South/ Winchelsea,5.70185083506147,17935.1299660589,10.2413212103869,5326.48118832121,20208,876,5217,781,16.6433140191843,12281.4470276642,9.20539746923729,332,310,2985,5.94211232509105,54.7540516519182,3.23251811537965,2.57205451697426,397,1666.12566249246,137,1651,phidu_income_support_pha_2017_20.368
Feature,3033,153,0.671516653196418,147,15.0550915383097,5212.85916112054,1028,6828.25472953197,19794.4624494886,967,5212.85916112054,7.70832912544566,7.91635541504936,22313.5256942023,22313.5256942023,21890.745270468,4.33369433971277,29124.2820931548,Bayswater North/ Ringwood East,6.07368633245191,29124.2820931548,10.8577650480458,9393.9498064617,20100,1720,8559,1567,17.7721118874087,21890.745270468,10.2148440620249,566,579,5176,6.76480897301087,58.1830413263656,3.21597091054611,2.33128773851186,704,2519.06324471377,219,2975,phidu_income_support_pha_2017_20.369
Feature,4569,227,0.77524045950922,202,19.2505325235677,7129.49255142922,1467,7620.56840871287,24319.6255365861,1461,7129.49255142922,9.47656415771281,9.52728485278006,26845.1725505333,26845.1725505333,26056.4315912871,5.44231927453554,34408.1660464581,Bayswater/ Boronia/ The Basin,8.98815182399698,34408.1660464581,8.58406114580083,11478.3975975013,20094,2544,10438,2317,22.8085390816924,26056.4315912871,11.7239610927048,612,852,7848,8.16248323433608,64.0859074757582,3.94528313057168,3.25829452084335,1028,2525.54701394724,374,4034,phidu_income_support_pha_2017_20.370
Feature,2626,172,0.511091159587171,115.2974366,11.18826874263,4406.63433328538,883.1935742,7893.92527580981,23999.4466776578,632,4406.63433328538,6.60695063236519,6.7876564900828,27259.1714425338,27259.1714425338,22559.0747241902,2.31848572995824,36906.9250990376,Beaconsfield - Officer/ Emerald - Cockatoo,5.27651910533435,36906.9250990376,9.28145993214437,11597.694057098,20114,1801,8447,1629,12.2334764759846,22559.0747241902,9.40744857688115,409,492.4462378,4515,5.82983589203267,59.591965236702,2.17518996323824,2.681567546694,490.7027292,3259.72476487605,311,3472,phidu_income_support_pha_2017_20.371
Feature,2349,57,0.247559324821419,48,4.02854910503784,7135.79694478354,250,6205.70814657234,17324.2470194051,335,7135.79694478354,4.7355992416417,5.11999164527302,19934.1192493464,19934.1192493464,19389.2918534277,1.68053574782836,26242.567311256,Beaumaris/ Sandringham - Black Rock,2.1840149623448,26242.567311256,18.7785612506754,8224.82027217693,20039,944,8155,887,12.2358455326234,19389.2918534277,6.27987338454169,1340,169,3211,2.07234825260576,32.9185375954004,0.918032496212764,0.668707621320979,178,2609.8722299413,55,1648,phidu_income_support_pha_2017_20.372
Feature,1121,41,0.796720422329931,38,15.59470277776,1885.55693845373,229,1468.44735204945,4243.07742830599,224,1885.55693845373,8.85525030134124,9.02646738060846,4788.11987884498,4788.11987884498,4769.55264795055,4.67824544221801,6220.89217829047,Beechworth/ Chiltern - Indigo Valley,7.52234985723679,6220.89217829047,9.17500800277453,1735.20179854783,20231,424,2028,383,27.1665213214549,4769.55264795055,10.7219347463967,173,130,1690,6.41025641025641,59.4519304688453,4.52872661113856,3.51544126170514,216,545.042450538995,61,667,phidu_income_support_pha_2017_20.373
Feature,3264,221,0.795054401250775,144,20.6931818598671,5250.55383754353,973,4702.03184115954,16725.6277658829,1270,5250.55383754353,10.61037335685,10.468964301428,18585.5853858986,18585.5853858986,18111.9681588405,6.83325261825535,23228.3002720945,Belmont/ Geelong,11.8819911605369,23228.3002720945,10.6084046985145,7721.66843380733,20209,1972,6568,1751,25.3785250360397,18111.9681588405,13.8279596973299,557,582,5895,8.86114494518879,62.1648706210974,5.56538080875542,2.88797689141445,1008,1859.95762001572,223,3212,phidu_income_support_pha_2017_20.374
Feature,2095,78,1.13504873015305,66,38.0232015574971,2997.60496398297,683,1796.27167630058,5001.70703764775,604,2997.60496398297,12.1499337338521,12.1958362496752,5662.58232407552,5662.58232407552,5814.72832369942,10.6665115919283,7411.44792116603,Benalla,11.8025294033331,7411.44792116603,10.975428849132,2143.55658706243,20227,688,2703,610,45.9964103675934,5814.72832369942,13.0338904121723,329,366,3409,13.5405105438402,69.889128993713,6.8102923809183,7.13767021236768,396,660.875286427774,153,966,phidu_income_support_pha_2017_20.375
Feature,1630,46,0.572328168096283,46,14.3657231755696,3305.62995135772,368,2561.65314827884,6850.85714525935,400,3305.62995135772,8.29671524889138,8.68504462119353,7725.94913493809,7725.94913493809,8037.34685172116,5.17735740960461,10115.6583456663,Benalla Region/ Wangaratta Region,5.25659022623297,10115.6583456663,9.98296859769374,2789.26269168862,20228,641,3653,595,25.5544415565146,8037.34685172116,10.0438346697945,330,200,2585,5.47495209416918,49.3098145886085,3.60815584234613,2.22280964015136,290,875.091989678735,62,1016,phidu_income_support_pha_2017_20.376
Feature,1934,191,1.48128524050175,140,41.6611539441872,2618.94757474978,1096,2630.7480620155,8380.77312343043,1095,2618.94757474978,16.3720057930885,16.2514839614523,9485.70394872205,9485.70394872205,9451.2519379845,11.5436872784494,12142.9915477388,Bendigo,17.2861500130192,12142.9915477388,7.63665534691386,3973.75324725543,20195,1553,3463,1362,35.6501936362306,9451.2519379845,17.310396632792,200,608,4329,17.5570314755992,73.846457204657,9.26861336199667,7.37338183246198,876,1104.93082529161,293,2102,phidu_income_support_pha_2017_20.377
Feature,4124,328,0.828440955568833,186,24.7157395883997,6464.79046796947,1830,7404.18870920177,20253.9120455413,1387,6464.79046796947,9.77243603347065,9.77095188104986,23607.2151518671,23607.2151518671,22451.8112907982,5.87532240070385,31487.2608522745,Bendigo - Central East,9.78140029695647,31487.2608522745,10.7969469924558,10148.2028969609,20197,2307,8809,1979,24.422575326823,22451.8112907982,12.9639730148364,698,981,7690,11.1363378363038,63.7917040070026,5.30024052218769,5.23245352296829,1190,3353.30310632578,531,4082,phidu_income_support_pha_2017_20.378
Feature,533,20,1.20923105307394,33,17.3098238245246,916.131060466453,166,958.993006993007,2389.45863522854,224,916.131060466453,9.58485370419345,10.127817089282,2733.47938409715,2733.47938409715,2729.00699300699,8.19468408297456,3682.11927179518,Bendigo Region - North,5.81360283232183,3682.11927179518,7.09505471486851,1033.81096474698,20206,262,1205,242,27.891546258883,2729.00699300699,10.4559350629698,65,92,1027,7.63485477178423,58.1794486619218,4.54377729033845,3.57899086599992,124,344.020748868605,37,385,phidu_income_support_pha_2017_20.379
Feature,620,35,0.693974185120357,33,10.3093945027322,1214.41470636633,184,1784.77989130435,4366.32704440825,172,1214.41470636633,6.26974801271697,6.32110231764385,4960.32694406851,4960.32694406851,4755.22010869565,3.46751337037723,6774.19685815262,Bendigo Region - South,5.89225688758844,6774.19685815262,11.0341219764164,1943.25427221971,20201,311,2013,276,15.8542779681323,4755.22010869565,7.92713898406614,134,95,1074,4.71932439145554,51.0534001893894,2.48148344982431,1.80110243421828,118,593.999899660258,35,537,phidu_income_support_pha_2017_20.380
Feature,12521,628,1.01155661242537,612,27.0322349010804,17941.2720164195,5493,20320.1844764247,,5152,16649,7.05445036246973,,60500.8155235753,60500.8155235753,60500.8155235753,8.51558769152859,80821,Bendigo,5.02890196299281,78342,8.51702804973272,25709,20201,4268,24070,,27.516530086033,60500.8155235753,10.3289986513406,1418,2968,21557,12.3307021188201,69.7888086671949,6.04289375004436,5.74506981990743,3656,12487.8155235753,1477,8348,phidu_income_support_pha_2017_20.381
Feature,4728,142,0.412072991742506,140,7.40238801365175,8575.31241715858,867,11712.4365596757,32067.6925248694,878,8575.31241715858,5.6009259709408,5.94991360391863,36601.0907952718,36601.0907952718,33974.5634403243,2.39883561096879,48471.9256546727,Bentleigh - McKinnon/ Bentleigh East,3.13230807288845,48471.9256546727,12.3610656782488,15833.9477114247,20043,2050,13586,1908,14.0411174263796,33974.5634403243,8.51420682025691,1060,539,6806,3.96731929927867,55.135017478076,1.82783805622926,1.00417156162058,621,4533.39827040241,159,4127,phidu_income_support_pha_2017_20.382
Feature,3345,117,0.545820730326033,112,12.3296557901652,5837.23642628487,764,6196.44224463598,17913.1022964111,523,5837.23642628487,6.11680750816951,6.52036693964512,21007.6906668025,21007.6906668025,20519.557755364,2.48956445663242,27073.7059244356,Berwick - North/ Narre Warren North,3.78079363056622,27073.7059244356,11.1696692130555,8699.01923023817,20118,1285,8325,1168,17.7847835587746,20519.557755364,9.26729427808214,652,416,4815,4.996996996997,57.3045145976542,1.7690439741817,2.05770323369085,363,3094.58837039137,179,2509,phidu_income_support_pha_2017_20.383
Feature,1257,167,0.664133868111554,120,13.3968285094454,2359.75776301253,1045,7800.35363790186,16639.7946031863,405,2359.75776301253,7.52343801781319,7.72245109175772,19299.687145187,19299.687145187,18068.6463620981,2.09847961240657,27174.1755319126,Berwick - South,6.27844912390289,27174.1755319126,5.97518958132361,8852.63110410902,20119,1452,6915,1285,9.37654942652337,18068.6463620981,10.5026185491749,141,532,2548,7.69342010122921,53.2681794590339,2.15843507136255,2.32699180139093,390,2659.89254200068,206,2854,phidu_income_support_pha_2017_20.384
Feature,3234,72,0.503647856763671,107,8.20260285318104,6331.37941294022,549,6692.99745247441,19463.2565207922,689,6331.37941294022,5.75255633197813,6.21684248320613,22285.7443893845,22285.7443893845,21245.0025475256,3.09166249043131,28837.1332711587,Blackburn/ Blackburn South,2.55094099079018,28837.1332711587,15.2415443312039,9474.5945715796,20035,1282,8487,1210,16.4024626009919,21245.0025475256,9.01268505284946,965,337,4730,3.97077883822316,51.0789164426045,1.85926077964159,0.89713601313316,395,2822.48786859226,85,2599,phidu_income_support_pha_2017_20.385
Feature,3080,92,0.405740512068819,113,9.52008351309774,5971.16820940772,654,6869.68763562028,26551.5965657063,750,5971.16820940772,5.44166118038313,5.93937918609698,30670.781305103,30670.781305103,27850.3123643797,2.44532407746396,37356.5076556829,Box Hill/ Box Hill North,2.2334516614439,37356.5076556829,14.5867604035626,13390.7072353714,20036,1669,9439,1577,12.8304284869918,27850.3123643797,8.96497079134893,871,432,4793,4.57675601228944,51.5811963753992,1.96048070433253,1.01562970207248,546,4119.18473939674,136,3349,phidu_income_support_pha_2017_20.386
Feature,1450,111,1.12370616082341,160,32.7154773355845,2267.29513760593,1172,3582.40226171244,13358.4500277191,728,2267.29513760593,12.3021913584707,13.0479209517813,15070.4857856355,15070.4857856355,14238.5977382876,4.83063393148147,18543.8410435248,Braybrook,6.48350944112822,18543.8410435248,2.82274675839417,6494.55115207299,20156,1854,4336,1743,18.302572762751,14238.5977382876,14.8243289701834,64,650,3394,14.9907749077491,63.9528562448679,6.81246859999192,2.57138632200465,970,1712.03575791639,167,2749,phidu_income_support_pha_2017_20.387
Feature,2150,78,0.785151377067782,66,16.2984861001736,3789.85704387307,413,2533.97768026811,7417.58325597387,441,3789.85704387307,10.4108867601616,10.5155543670078,8241.37289902369,8241.37289902369,8406.02231973189,5.35105018791521,10738.0539166799,Bright - Mount Beauty/ Towong,9.46843659155869,10738.0539166799,10.9766673303029,3014.08675617944,20232,858,3610,780,29.9029975535159,8406.02231973189,12.4789837190007,416,241,3211,6.67590027700831,56.7303720195945,4.10420038012704,2.48831590020546,345,823.789643049821,75,1340,phidu_income_support_pha_2017_20.388
Feature,2266,49,0.285527645179989,71,4.23937544342122,8731.3689563735,348,8208.75632848316,21753.2478059188,361,8731.3689563735,4.29000674286039,4.7762982763305,25361.2654994236,25361.2654994236,24866.2436715168,1.42343054611452,33385.5811431054,Brighton/ Brighton East,1.35808646637763,33385.5811431054,16.5838828622976,10620.9348408544,20040,1088,10258,1039,9.40226257121256,24866.2436715168,5.94268523137487,1448,213,3139,2.07642815363619,25.9524023245624,1.16221816136643,0.564922023334563,289,3608.01769350488,60,1984,phidu_income_support_pha_2017_20.389
Feature,1316,165,1.95173155130943,183,55.111912369516,1782.09893051226,1802,3269.71052631579,8456.27690024929,878,1782.09893051226,19.533596025158,20.1625374867956,9573.250094819,9573.250094819,9376.28947368421,9.17138893587633,12891.5858013729,Broadmeadows,14.7720644328947,12891.5858013729,1.29061297362368,3822.479192367,20087,1870,2997,1705,29.2904229020287,9376.28947368421,19.9277268101991,23,879,3776,29.3293293293293,73.845507534294,11.8916977033334,5.65078288539345,1115,1116.97319456971,216,2569,phidu_income_support_pha_2017_20.390
Feature,2001,106,0.672648033979999,121,10.0883134995038,3370.82913963169,441,4371.39468377635,17575.6080348705,594,3370.82913963169,8.14837410539307,8.36386426622326,19341.2818264801,19341.2818264801,17988.6053162236,3.07115115393622,23611.7361244433,Brunswick West/ Pascoe Vale South,6.0033739246575,23611.7361244433,8.3955605068408,8699.55973406837,20000,1576,5822,1470,14.2344467271961,17988.6053162236,11.7314541607656,283,260,3361,4.46581930608038,59.3622493787577,3.21314515405322,0.896597096684606,578,1765.67379160956,78,2770,phidu_income_support_pha_2017_20.391
Feature,2457,144,0.726981387786931,234,9.61975728334897,4234.56947283962,443,4605.10579374801,33519.2861500254,867,4234.56947283962,8.16499614036306,8.33251635341847,35970.6232496688,35970.6232496688,32187.894206252,2.41030018852393,40647.6076534892,Brunswick/ Brunswick East,5.8743450674714,40647.6076534892,7.50961820415607,16590.0214277264,20001,2937,8263,2793,10.5934893800087,32187.894206252,12.9429511445021,318,283,4306,3.42490620839889,58.0224274453191,2.65006463154809,0.482217580902568,853,2451.33709964343,80,5261,phidu_income_support_pha_2017_20.392
Feature,4003,83,0.500710156034595,108,11.5094072111915,8029.85369794929,608,5282.63522910888,20993.7283714032,566,8029.85369794929,7.54885709998655,8.11194643405864,23659.2106108775,23659.2106108775,21569.3647708911,2.39230297793527,29280.4892263036,Bulleen/ Doncaster,3.11388306291506,29280.4892263036,17.9828930179485,9909.84368870012,20032,1786,9028,1703,19.3371085989698,21569.3647708911,11.4410656669991,1444,392,5662,4.34204696499778,49.851468664022,2.17438021463172,0.988915699162302,469,2665.48223947433,98,3350,phidu_income_support_pha_2017_20.393
Feature,3080,86,0.623460658308923,58,23.522645467252,4696.33551478769,685,2912.08742211267,7802.8684738029,862,4696.33551478769,11.0353383146572,11.4060617962235,8844.31425816524,8844.31425816524,9302.91257788733,9.74637461806816,11691.0995314417,Buloke/ Gannawarra/ Kerang,8.25775103143332,11691.0995314417,9.30512734075294,3183.40405983115,20259,976,4327,890,41.9207790235587,9302.91257788733,11.9834750891667,437,363,4901,8.38918419228103,65.5830485343685,5.69714049834016,4.74335011082473,530,1041.44578436234,151,1401,phidu_income_support_pha_2017_20.394
Feature,2326,74,0.690848138079042,87,14.4274986594439,3851.14406283352,541,3749.78374817505,11239.1454108514,569,3851.14406283352,7.66515779943668,7.99882880002616,12693.8025994913,12693.8025994913,12593.2162518249,4.48250235136636,16427.8817646826,Bundoora - East/ Watsonia,5.08710922256476,16427.8817646826,10.5423217977798,5255.2622048756,20054,973,5225,899,22.1087542023113,12593.2162518249,12.1379008478548,406,305,3632,5.83732057416268,60.3976367035364,3.12072779615016,1.95994026529145,393,1454.65718863987,103,1994,phidu_income_support_pha_2017_20.395
Feature,605,37,0.388557200938591,23,10.4074581678925,952.870397108541,149,1431.66561514196,5407.86082845659,209,952.870397108541,5.62072188618841,5.95429524194874,6387.07993864911,6387.07993864911,5919.33438485804,3.27223084739103,7742.42836842177,Bundoora - North,3.77852102914182,7742.42836842177,8.92041564707332,2739.61431735274,20068,359,1809,322,13.0320869885642,5919.33438485804,9.9322843351892,85,87,1009,4.80928689883914,63.4923701938748,1.77384809124139,1.05854316121484,105,979.219110192525,29,769,phidu_income_support_pha_2017_20.396
Feature,949,35,0.717792764459322,31,23.1991718930768,1433.31406407798,210,905.204724409449,3787.45668170692,171,1433.31406407798,9.58566549740221,10.138729819794,4371.11017605979,4371.11017605979,4318.79527559055,3.91204964213789,5335.33709256072,Bundoora - West,5.99670872163742,5335.33709256072,7.25591149954291,1737.22312055281,20069,419,1624,384,26.8211731550252,4318.79527559055,13.6448735547578,104,119,1431,7.32758620689655,66.2101924333291,4.12151974431481,1.89958328378101,178,583.653494352868,33,728,phidu_income_support_pha_2017_20.397
